SURVYEAR	NCESSCH	FIPST	LEAID	SCHNO	STID	SEASCH	LEANM	SCHNAM	PHONE	MSTREE	MCITY	MSTATE	MZIP	MZIP4	LSTREE	LCITY	LSTATE	LZIP	LZIP4	TYPE	STATUS	UNION	ULOCAL	LATCOD	LONCOD	CONUM	CONAME	CDCODE	BIES	RECONSTY	RECONSTF	SMEMPUP	ISMEMPUP	SFTEPUP	ISFTEPUP	SFLE	ISFLE	SPFEMALE	ISPFEMALE	SPWHITE	ISPWHITE	SPELM	ISPELM	FTE	GSLO	GSHI	PKOFFRD	KGOFFRD	G01OFFRD	G02OFFRD	G03OFFRD	G04OFFRD	G05OFFRD	G06OFFRD	G07OFFRD	G08OFFRD	G09OFFRD	G10OFFRD	G11OFFRD	G12OFFRD	UGOFFRD	LEVEL	TITLEISTAT	TITLEI	STITLI	MAGNET	CHARTR	SHARED	FRELCH	REDLCH	TOTFRL	PK	AMPKM	AMPKF	ASPKM	ASPKF	HIPKM	HIPKF	BLPKM	BLPKF	WHPKM	WHPKF	HPPKM	HPPKF	TRPKM	TRPKF	KG	AMKGM	AMKGF	ASKGM	ASKGF	HIKGM	HIKGF	BLKGM	BLKGF	WHKGM	WHKGF	HPKGM	HPKGF	TRKGM	TRKGF	G01	AM01M	AM01F	AS01M	AS01F	HI01M	HI01F	BL01M	BL01F	WH01M	WH01F	HP01M	HP01F	TR01M	TR01F	G02	AM02M	AM02F	AS02M	AS02F	HI02M	HI02F	BL02M	BL02F	WH02M	WH02F	HP02M	HP02F	TR02M	TR02F	G03	AM03M	AM03F	AS03M	AS03F	HI03M	HI03F	BL03M	BL03F	WH03M	WH03F	HP03M	HP03F	TR03M	TR03F	G04	AM04M	AM04F	AS04M	AS04F	HI04M	HI04F	BL04M	BL04F	WH04M	WH04F	HP04M	HP04F	TR04M	TR04F	G05	AM05M	AM05F	AS05M	AS05F	HI05M	HI05F	BL05M	BL05F	WH05M	WH05F	HP05M	HP05F	TR05M	TR05F	G06	AM06M	AM06F	AS06M	AS06F	HI06M	HI06F	BL06M	BL06F	WH06M	WH06F	HP06M	HP06F	TR06M	TR06F	G07	AM07M	AM07F	AS07M	AS07F	HI07M	HI07F	BL07M	BL07F	WH07M	WH07F	HP07M	HP07F	TR07M	TR07F	G08	AM08M	AM08F	AS08M	AS08F	HI08M	HI08F	BL08M	BL08F	WH08M	WH08F	HP08M	HP08F	TR08M	TR08F	G09	AM09M	AM09F	AS09M	AS09F	HI09M	HI09F	BL09M	BL09F	WH09M	WH09F	HP09M	HP09F	TR09M	TR09F	G10	AM10M	AM10F	AS10M	AS10F	HI10M	HI10F	BL10M	BL10F	WH10M	WH10F	HP10M	HP10F	TR10M	TR10F	G11	AM11M	AM11F	AS11M	AS11F	HI11M	HI11F	BL11M	BL11F	WH11M	WH11F	HP11M	HP11F	TR11M	TR11F	G12	AM12M	AM12F	AS12M	AS12F	HI12M	HI12F	BL12M	BL12F	WH12M	WH12F	HP12M	HP12F	TR12M	TR12F	UG	AMUGM	AMUGF	ASUGM	ASUGF	HIUGM	HIUGF	BLUGM	BLUGF	WHUGM	WHUGF	HPUGM	HPUGF	TRUGM	TRUGF	MEMBER	AM	AMALM	AMALF	ASIAN	ASALM	ASALF	HISP	HIALM	HIALF	BLACK	BLALM	BLALF	WHITE	WHALM	WHALF	PACIFIC	HPALM	HPALF	TR	TRALM	TRALF	TOTETH	VIRTUALSTAT	NSLPSTATUS	CHARTAUTH1	CHARTAUTH2
2013	240009000319	24	2400090	00319	30	300004	BALTIMORE CITY PUBLIC SCHOOLS	STEUART HILL ACADEMIC ACADEMY	4103961387	30 S GILMOR ST	BALTIMORE	MD	21223	2455	30 SOUTH GILMOR ST	BALTIMORE	MD	21223	2455	1	1	000	11	39.286800	-76.642600	24510	BALTIMORE CITY	2407	2	2013	1	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	20.50	PK	05	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	5	1	1	2	2	2	297	9	306	41	0	0	0	0	2	0	11	24	0	4	0	0	0	0	64	0	0	0	0	1	2	22	31	4	3	0	0	1	0	52	0	0	0	0	0	1	28	16	2	5	0	0	0	0	41	0	0	0	0	2	2	15	14	6	2	0	0	0	0	46	0	0	0	0	0	1	16	13	10	6	0	0	0	0	33	0	0	0	0	0	0	12	15	3	3	0	0	0	0	37	0	1	0	0	0	0	14	17	4	1	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	314	1	0	1	0	0	0	11	5	6	248	118	130	53	29	24	0	0	0	1	1	0	314	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000320	24	2400090	00320	30	300013	BALTIMORE CITY PUBLIC SCHOOLS	TENCH TILGHMAN ELEMENTARY	4103969247	600 N PATTERSON PARK AVE	BALTIMORE	MD	21205	2425	600 NORTH PATTERSON PARK AVE	BALTIMORE	MD	21205	2425	1	1	000	11	39.298000	-76.585400	24510	BALTIMORE CITY	2407	2	2011	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	27.00	PK	08	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	5	1	1	2	2	2	398	18	416	43	0	0	0	0	0	1	24	17	0	1	0	0	0	0	57	0	0	0	1	2	1	24	28	1	0	0	0	0	0	45	0	0	0	0	1	0	21	22	1	0	0	0	0	0	43	0	0	0	0	0	1	18	24	0	0	0	0	0	0	43	0	0	0	0	0	0	21	22	0	0	0	0	0	0	45	0	0	0	0	2	2	19	21	0	0	1	0	0	0	46	0	0	0	0	0	0	23	23	0	0	0	0	0	0	34	0	0	0	0	0	0	14	18	0	2	0	0	0	0	46	0	0	0	0	1	0	23	21	0	1	0	0	0	0	29	0	0	0	0	0	0	18	11	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	431	0	0	0	1	0	1	11	6	5	412	205	207	6	2	4	1	1	0	0	0	0	431	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000322	24	2400090	00322	30	300232	BALTIMORE CITY PUBLIC SCHOOLS	THOMAS JEFFERSON ELEMENTARY	4103960534	605 DRYDEN DR	BALTIMORE	MD	21229	1418	605 DRYDEN DR	BALTIMORE	MD	21229	1418	1	1	000	11	39.295400	-76.698000	24510	BALTIMORE CITY	2407	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	26.50	PK	08	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	3	1	1	2	2	2	383	59	442	46	0	0	0	0	0	0	29	15	0	2	0	0	0	0	51	0	0	0	0	0	0	26	25	0	0	0	0	0	0	41	0	0	0	0	0	0	15	25	1	0	0	0	0	0	58	0	0	0	0	1	1	29	26	0	1	0	0	0	0	51	0	0	0	0	0	0	30	19	0	2	0	0	0	0	49	0	0	0	0	1	0	24	24	0	0	0	0	0	0	50	0	0	0	0	0	0	26	24	0	0	0	0	0	0	47	0	0	0	0	0	0	27	20	0	0	0	0	0	0	56	0	0	0	0	0	0	36	19	1	0	0	0	0	0	64	0	0	0	0	0	0	28	35	0	1	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	513	0	0	0	0	0	0	3	2	1	502	270	232	8	2	6	0	0	0	0	0	0	513	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000323	24	2400090	00323	30	300084	BALTIMORE CITY PUBLIC SCHOOLS	THOMAS JOHNSON ELEMENTARY	4103961575	100 E HEATH ST	BALTIMORE	MD	21230	4936	100 EAST HEATH ST	BALTIMORE	MD	21230	4936	1	1	000	11	39.271100	-76.610800	24510	BALTIMORE CITY	2403	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	28.50	PK	08	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	6	2	N	2	2	2	290	25	315	74	0	0	1	0	1	0	3	7	26	31	0	0	2	3	50	0	0	0	0	0	2	3	1	17	20	1	0	3	3	57	0	0	0	2	0	4	5	2	23	20	0	0	1	0	53	0	0	1	0	2	1	3	3	18	25	0	0	0	0	44	0	0	2	2	2	1	8	1	16	11	0	0	0	1	45	0	0	0	1	1	1	2	3	19	16	0	0	1	1	48	0	0	0	1	3	1	12	7	16	8	0	0	0	0	55	0	0	1	1	1	1	9	12	19	10	1	0	0	0	39	0	0	1	0	1	1	11	4	14	7	0	0	0	0	51	0	0	0	0	1	0	12	8	11	18	0	0	0	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	516	0	0	0	13	6	7	24	12	12	116	68	48	345	179	166	2	2	0	16	7	9	516	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000326	24	2400090	00326	30	300226	BALTIMORE CITY PUBLIC SCHOOLS	VIOLETVILLE ELEMENTARY/MIDDLE	4103961416	1207 PINE HEIGHTS AVE	BALTIMORE	MD	21229	5129	1207 PINE HEIGHTS AVE	BALTIMORE	MD	21229	5129	1	1	000	11	39.267900	-76.673800	24510	BALTIMORE CITY	2403	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	25.00	PK	08	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	3	1	1	2	2	2	368	46	414	21	0	0	1	1	3	0	4	2	5	5	0	0	0	0	55	0	0	0	1	3	2	7	13	17	12	0	0	0	0	54	1	1	1	0	1	0	10	9	15	16	0	0	0	0	56	1	0	2	2	4	1	12	12	14	7	0	0	0	1	50	0	0	3	1	1	0	10	10	13	10	0	0	2	0	51	0	1	0	0	3	1	12	10	12	12	0	0	0	0	40	0	1	1	0	1	0	11	10	7	6	0	0	3	0	53	0	0	2	0	3	5	9	11	11	12	0	0	0	0	53	0	0	3	1	4	3	11	15	7	9	0	0	0	0	50	1	0	1	0	3	1	9	11	14	8	0	0	0	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	483	6	3	3	20	14	6	39	26	13	198	95	103	212	115	97	0	0	0	8	5	3	483	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000328	24	2400090	00328	30	300134	BALTIMORE CITY PUBLIC SCHOOLS	WALTER P. CARTER ELEMENTARY	4103966271	820 E 43RD ST	BALTIMORE	MD	21212	4906	820 EAST 43RD ST	BALTIMORE	MD	21212	4906	1	1	000	11	39.343000	-76.604100	24510	BALTIMORE CITY	2407	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	18.50	PK	08	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	5	1	1	2	2	2	292	15	307	28	0	0	0	0	0	0	14	14	0	0	0	0	0	0	41	0	0	0	0	0	1	17	23	0	0	0	0	0	0	39	0	0	0	0	1	0	19	18	1	0	0	0	0	0	41	0	0	0	0	0	2	17	22	0	0	0	0	0	0	38	0	0	0	0	0	1	20	17	0	0	0	0	0	0	31	0	0	0	0	0	0	17	14	0	0	0	0	0	0	34	0	0	0	0	0	0	15	19	0	0	0	0	0	0	25	0	0	0	0	0	0	11	14	0	0	0	0	0	0	25	0	0	0	0	0	0	16	9	0	0	0	0	0	0	27	0	0	0	0	1	0	13	13	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	329	0	0	0	0	0	0	6	2	4	322	159	163	1	1	0	0	0	0	0	0	0	329	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000329	24	2400090	00329	30	300051	BALTIMORE CITY PUBLIC SCHOOLS	WAVERLY ELEMENTARY	4103966394	3400 ELLERSLIE AVE	BALTIMORE	MD	21218	2940	3400 ELLERSLIE AVE	BALTIMORE	MD	21218	2940	1	1	000	11	39.330300	-76.604100	24510	BALTIMORE CITY	2407	2	2011	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	23.50	PK	08	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	5	1	1	2	2	2	390	25	415	22	0	0	0	0	1	0	10	10	1	0	0	0	0	0	48	0	0	0	0	0	0	24	22	1	1	0	0	0	0	61	0	0	0	0	0	0	35	24	1	1	0	0	0	0	51	0	0	0	0	0	1	28	21	0	0	0	1	0	0	43	0	0	0	0	1	0	21	21	0	0	0	0	0	0	48	0	0	0	0	0	1	21	26	0	0	0	0	0	0	46	0	0	0	0	1	0	21	24	0	0	0	0	0	0	50	0	0	0	0	1	0	25	24	0	0	0	0	0	0	40	0	0	0	0	0	0	22	18	0	0	0	0	0	0	40	0	0	0	0	0	0	26	14	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	449	0	0	0	0	0	0	6	4	2	437	233	204	5	3	2	1	0	1	0	0	0	449	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000330	24	2400090	00330	30	300407	BALTIMORE CITY PUBLIC SCHOOLS	WESTERN HIGH	4103967040	4600 FALLS RD	BALTIMORE	MD	21209	4915	4600 FALLS RD	BALTIMORE	MD	21209	4915	1	1	000	11	39.347200	-76.642600	24510	BALTIMORE CITY	2403	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	57.50	09	12	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	3	6	2	N	2	2	2	637	117	754	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	293	0	1	0	4	0	4	0	260	0	24	0	0	0	0	285	0	1	0	8	0	9	0	245	0	21	0	1	0	0	270	0	0	0	5	0	5	0	235	0	24	0	1	0	0	241	0	0	0	4	0	7	0	212	0	16	0	2	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1089	2	0	2	21	0	21	25	0	25	952	0	952	85	0	85	4	0	4	0	0	0	1089	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000331	24	2400090	00331	30	300225	BALTIMORE CITY PUBLIC SCHOOLS	WESTPORT ACADEMY	4103963396	2401 NEVADA ST	BALTIMORE	MD	21230	3012	2401 NEVADA ST	BALTIMORE	MD	21230	3012	1	1	000	11	39.262100	-76.637700	24510	BALTIMORE CITY	2402	2	2011	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	20.00	PK	08	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	5	1	1	2	2	2	332	3	335	27	0	0	0	0	0	0	20	6	1	0	0	0	0	0	38	0	0	0	0	1	0	20	15	1	1	0	0	0	0	46	0	0	0	0	0	1	21	24	0	0	0	0	0	0	35	0	0	0	0	1	1	17	16	0	0	0	0	0	0	40	0	0	0	0	0	0	21	18	1	0	0	0	0	0	43	0	0	0	0	0	0	21	21	0	1	0	0	0	0	28	0	0	0	0	0	0	11	17	0	0	0	0	0	0	40	0	0	0	0	0	0	25	13	1	1	0	0	0	0	29	0	0	0	0	0	0	19	7	2	1	0	0	0	0	20	0	0	0	0	0	0	8	11	1	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	346	0	0	0	0	0	0	4	2	2	331	183	148	11	7	4	0	0	0	0	0	0	346	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000332	24	2400090	00332	30	300024	BALTIMORE CITY PUBLIC SCHOOLS	WESTSIDE ELEMENTARY	4103960628	2235 N FULTON AVE	BALTIMORE	MD	21217	1914	2235 NORTH FULTON AVE	BALTIMORE	MD	21217	1914	1	1	000	11	39.314200	-76.644600	24510	BALTIMORE CITY	2407	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	16.50	PK	05	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	5	1	1	2	2	2	296	12	308	46	0	0	0	0	0	0	18	28	0	0	0	0	0	0	65	0	1	0	0	0	1	26	36	0	0	0	0	0	1	39	0	0	0	0	0	1	19	19	0	0	0	0	0	0	32	0	0	0	0	0	1	19	11	0	1	0	0	0	0	51	0	1	0	0	1	0	25	23	0	1	0	0	0	0	44	0	0	0	0	0	0	23	21	0	0	0	0	0	0	36	0	0	0	0	0	0	19	17	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	313	2	0	2	0	0	0	4	1	3	304	149	155	2	0	2	0	0	0	1	0	1	313	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000334	24	2400090	00334	30	300083	BALTIMORE CITY PUBLIC SCHOOLS	WILLIAM PACA ELEMENTARY	4103969148	200 N LAKEWOOD AVE	BALTIMORE	MD	21224	1110	200 NORTH LAKEWOOD AVE	BALTIMORE	MD	21224	1110	1	1	000	11	39.294900	-76.579600	24510	BALTIMORE CITY	2407	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	31.50	PK	05	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	5	1	1	2	2	2	528	11	539	66	0	0	0	1	7	3	27	25	2	1	0	0	0	0	89	2	0	0	0	11	7	32	35	1	0	0	0	0	1	88	0	0	0	0	8	2	30	45	1	2	0	0	0	0	91	0	0	0	0	5	9	37	38	1	1	0	0	0	0	67	0	0	0	0	5	2	29	29	2	0	0	0	0	0	81	0	1	0	0	6	2	32	37	2	1	0	0	0	0	62	0	1	0	2	2	3	31	22	1	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	544	4	2	2	3	0	3	72	44	28	449	218	231	15	10	5	0	0	0	1	0	1	544	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000335	24	2400090	00335	30	300028	BALTIMORE CITY PUBLIC SCHOOLS	WILLIAM PINDERHUGHES ELEMENTARY	4103960761	701 GOLD STREET	BALTIMORE	MD	21217	2729	701 GOLD ST	BALTIMORE	MD	21217	2729	1	1	000	11	39.306700	-76.640400	24510	BALTIMORE CITY	2407	2	2011	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	14.50	PK	08	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	5	1	1	2	2	2	278	12	290	21	0	0	0	0	0	0	9	11	0	1	0	0	0	0	30	0	0	0	0	1	0	17	12	0	0	0	0	0	0	30	0	0	0	0	1	0	9	20	0	0	0	0	0	0	25	0	0	0	0	0	0	16	9	0	0	0	0	0	0	24	0	0	0	0	0	0	12	12	0	0	0	0	0	0	24	0	0	0	0	0	0	13	10	0	1	0	0	0	0	29	0	0	0	0	0	0	15	14	0	0	0	0	0	0	32	0	0	0	0	0	0	13	19	0	0	0	0	0	0	28	0	0	0	0	0	0	11	17	0	0	0	0	0	0	50	0	0	0	0	0	0	26	24	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	293	0	0	0	0	0	0	2	2	0	289	141	148	2	0	2	0	0	0	0	0	0	293	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000336	24	2400090	00336	30	300301	BALTIMORE CITY PUBLIC SCHOOLS	WILLIAM S. BAER SCHOOL	4103960833	2001 N. WARWICK AVE	BALTIMORE	MD	21216	6000	2001 NORTH WARWICK AVE	BALTIMORE	MD	21216	6000	2	1	000	11	39.310900	-76.656700	24510	BALTIMORE CITY	2407	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	30.00	PK	12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	4	4	1	1	2	2	2	131	9	140	14	0	0	0	0	1	1	6	5	0	1	0	0	0	0	24	0	0	1	1	1	1	14	3	2	1	0	0	0	0	12	0	0	0	0	1	1	5	3	1	1	0	0	0	0	20	0	0	0	0	1	0	9	7	1	2	0	0	0	0	15	0	0	1	0	0	0	10	3	0	1	0	0	0	0	13	0	0	1	0	0	0	8	4	0	0	0	0	0	0	8	0	0	0	0	0	2	1	5	0	0	0	0	0	0	11	0	0	0	0	0	1	2	7	0	1	0	0	0	0	6	0	0	0	0	0	0	2	3	1	0	0	0	0	0	9	0	0	1	0	0	0	7	1	0	0	0	0	0	0	8	0	0	0	0	0	0	4	3	1	0	0	0	0	0	5	0	0	1	0	0	0	2	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	2	0	0	0	0	10	0	0	0	0	0	0	6	2	1	1	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	159	0	0	0	6	5	1	10	4	6	126	76	50	17	7	10	0	0	0	0	0	0	159	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000337	24	2400090	00337	30	300087	BALTIMORE CITY PUBLIC SCHOOLS	WINDSOR HILLS ELEMENTARY	4103960595	4001 ALTO RD	BALTIMORE	MD	21216	2002	4001 ALTO RD	BALTIMORE	MD	21216	2002	1	1	000	11	39.316400	-76.682800	24510	BALTIMORE CITY	2407	2	N	2	1	FA	2	PS	2	PS	2	PS	2	PS	2	PS	15.50	PK	08	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	5	1	1	2	2	2	252	23	275	23	0	0	0	0	1	0	7	14	0	1	0	0	0	0	23	0	0	0	0	0	0	11	10	2	0	0	0	0	0	37	0	0	0	0	0	0	22	15	0	0	0	0	0	0	30	0	0	0	0	2	0	16	12	0	0	0	0	0	0	26	0	0	0	0	0	0	12	14	0	0	0	0	0	0	21	0	0	0	0	1	0	11	9	0	0	0	0	0	0	15	0	0	0	0	0	0	9	6	0	0	0	0	0	0	40	0	0	0	0	0	0	21	18	1	0	0	0	0	0	32	0	1	0	0	0	0	17	13	0	0	1	0	0	0	43	1	0	0	0	0	0	20	21	1	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	290	2	1	1	0	0	0	4	4	0	278	146	132	5	4	1	1	1	0	0	0	0	290	VIRTUALNO	NSLPWOPRO	N	N
